,Dataset Name,Cross Validation,Algorithm Name,Accuracy,TPR,FPR,Precision,AUC,AUPRC,Training Time,Inference Time
0,Analcatdata Boxing,1,Snapshot Ensemble,0.5,1.0,0.75,0.4,0.75,0.8333333333333333,45.1986346244812,417.8407986958821
1,Analcatdata Boxing,1,RandomForest,0.5833333333333334,1.0,0.625,0.4444444444444444,0.6875,0.8076923076923077,0.0137121677398681,0.158548355102539
2,Analcatdata Boxing,2,Snapshot Ensemble,0.25,0.0,0.625,0.0,0.15625,0.3111111111111111,23.679018259048465,94.3118135134379
3,Analcatdata Boxing,2,RandomForest,0.5833333333333334,0.75,0.5,0.4285714285714285,0.625,0.7375,0.0025844573974609,0.1018047332763671
4,Analcatdata Boxing,3,Snapshot Ensemble,0.6666666666666666,0.0,0.0,0.0,0.0,0.25,12.313590288162231,513.5936339696248
5,Analcatdata Boxing,3,RandomForest,0.4166666666666667,0.5,0.625,0.2857142857142857,0.4375,0.5972222222222222,0.0622522830963134,0.1365542411804199
6,Analcatdata Boxing,4,Snapshot Ensemble,0.6666666666666666,0.0,0.0,0.0,0.625,0.7428571428571429,13.73070478439331,459.814449151357
7,Analcatdata Boxing,4,RandomForest,0.9166666666666666,0.75,0.0,1.0,0.875,0.9375,0.00238037109375,2.3426612218221026
8,Analcatdata Boxing,5,Snapshot Ensemble,0.6666666666666666,0.0,0.0,0.0,0.875,0.9083333333333332,27.960543870925903,793.6796148618062
9,Analcatdata Boxing,5,RandomForest,0.8333333333333334,0.75,0.125,0.75,0.8125,0.8660714285714286,0.2618792057037353,4.253466924031575
10,Analcatdata Boxing,6,Snapshot Ensemble,0.6666666666666666,0.0,0.0,0.0,0.125,0.3151515151515152,42.90112400054932,511.7121537526448
11,Analcatdata Boxing,6,RandomForest,0.6666666666666666,0.25,0.125,0.5,0.5625,0.6458333333333333,0.0026776790618896,0.0998973846435546
12,Analcatdata Boxing,7,Snapshot Ensemble,0.6666666666666666,0.0,0.0,0.0,0.25,0.5125,22.55510807037353,338.75207106272376
13,Analcatdata Boxing,7,RandomForest,0.5833333333333334,0.25,0.25,0.3333333333333333,0.5,0.5625,0.0024192333221435,0.0954469045003255
14,Analcatdata Boxing,8,Snapshot Ensemble,0.6666666666666666,0.0,0.0,0.0,0.25,0.4395833333333333,15.441585063934326,1032.935341199239
15,Analcatdata Boxing,8,RandomForest,0.6666666666666666,0.75,0.375,0.5,0.6875,0.7708333333333333,0.0028135776519775,0.1036524772644043
16,Analcatdata Boxing,9,Snapshot Ensemble,0.5833333333333334,0.0,0.0,0.0,0.8999999999999999,0.95,13.359270095825195,654.4832388559977
17,Analcatdata Boxing,9,RandomForest,0.75,0.6,0.1428571428571428,0.75,0.7285714285714285,0.8038461538461539,0.0024285316467285,0.0976125399271647
18,Analcatdata Boxing,10,Snapshot Ensemble,0.5833333333333334,0.0,0.0,0.0,0.7142857142857142,0.8181818181818181,46.967533111572266,363.39473724365234
19,Analcatdata Boxing,10,RandomForest,0.6666666666666666,0.2,0.0,1.0,0.6,0.8,0.0028784275054931,0.1112222671508789
