,Dataset Name,Cross Validation,Algorithm Name,Accuracy,TPR,FPR,Precision,AUC,AUPRC,Training Time,Inference Time
0,Statlog Australian Credit,1,Snapshot Ensemble,0.6956521739130435,1.0,0.9545454545454546,0.6911764705882353,0.5348162475822051,0.538334171174884,788.5447406768799,1219.914864802706
1,Statlog Australian Credit,1,RandomForest,0.7246376811594203,0.9574468085106383,0.7727272727272727,0.7258064516129032,0.5923597678916829,0.7660525908923327,6.132453441619873,6.273839784705121
2,Statlog Australian Credit,2,Snapshot Ensemble,0.6666666666666666,0.9361702127659576,0.9090909090909092,0.6875,0.6663442940038686,0.6959513956419663,771.3867924213409,1015.0398655214173
3,Statlog Australian Credit,2,RandomForest,0.6666666666666666,0.8723404255319149,0.7727272727272727,0.7068965517241379,0.5498065764023212,0.7332232604100218,5.69634747505188,4.869457604228587
4,Statlog Australian Credit,3,Snapshot Ensemble,0.6956521739130435,0.9787234042553192,0.9090909090909092,0.696969696969697,0.5357833655705997,0.547497734138449,578.0875198841095,464.7492533144744
5,Statlog Australian Credit,3,RandomForest,0.7101449275362319,0.9148936170212766,0.7272727272727273,0.7288135593220338,0.5938104448742748,0.7572864195674511,3.7523250579833984,4.35423505479011
6,Statlog Australian Credit,4,Snapshot Ensemble,0.6956521739130435,1.0,0.9545454545454546,0.6911764705882353,0.5899419729206964,0.6313935116660626,556.0336277484894,555.3242158198702
7,Statlog Australian Credit,4,RandomForest,0.7536231884057971,0.9787234042553192,0.7272727272727273,0.7419354838709677,0.625725338491296,0.7815289236261881,4.066040992736816,3.5995746004408686
8,Statlog Australian Credit,5,Snapshot Ensemble,0.6956521739130435,0.9574468085106383,0.8636363636363636,0.703125,0.647001934235977,0.6444299601215576,508.804758310318,515.5970635621444
9,Statlog Australian Credit,5,RandomForest,0.6231884057971014,0.8085106382978723,0.7727272727272727,0.6909090909090909,0.5178916827853,0.7077851519292082,3.5063061714172363,3.6197123320206352
10,Statlog Australian Credit,6,Snapshot Ensemble,0.6376811594202898,0.9148936170212766,0.9545454545454546,0.671875,0.630560928433269,0.6013784342650258,460.1375272274017,812.3524983723959
11,Statlog Australian Credit,6,RandomForest,0.6811594202898551,0.8723404255319149,0.7272727272727273,0.7192982456140351,0.5725338491295939,0.7407574159355786,3.0275771617889404,2.905852552773296
12,Statlog Australian Credit,7,Snapshot Ensemble,0.7101449275362319,1.0,0.9090909090909092,0.7014925373134329,0.549323017408124,0.5815842597728864,334.07029247283936,312.8832699596018
13,Statlog Australian Credit,7,RandomForest,0.6521739130434783,0.8936170212765957,0.8636363636363636,0.6885245901639344,0.5149903288201163,0.7276695277462267,2.093522787094116,2.0085970560709634
14,Statlog Australian Credit,8,Snapshot Ensemble,0.6231884057971014,0.8936170212765957,0.9545454545454546,0.6666666666666666,0.509671179883946,0.5091024058605059,212.86563324928284,94.89476853522702
15,Statlog Australian Credit,8,RandomForest,0.6811594202898551,0.8936170212765957,0.7727272727272727,0.711864406779661,0.5604448742746617,0.7415412257196133,0.3303494453430176,0.4937614219776098
16,Statlog Australian Credit,9,Snapshot Ensemble,0.6666666666666666,0.9565217391304348,0.9130434782608696,0.676923076923077,0.4565217391304347,0.5114928531280791,80.82230567932129,33.03149126578069
17,Statlog Australian Credit,9,RandomForest,0.6811594202898551,0.8913043478260869,0.7391304347826086,0.7068965517241379,0.5760869565217391,0.746159420289855,0.3155801296234131,0.2254368602365687
18,Statlog Australian Credit,10,Snapshot Ensemble,0.6811594202898551,1.0,0.9565217391304348,0.6764705882352942,0.6238185255198488,0.5548013295324202,53.68062043190002,181.1255544855975
19,Statlog Australian Credit,10,RandomForest,0.6666666666666666,0.9347826086956522,0.8695652173913043,0.6825396825396826,0.532608695652174,0.7427317967522263,1.1999070644378662,1.1547752048658289
